step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
44,440,0.880000,0.445455,0.411692,0.992825,-0.008778,0.049813,-0.108354,0.095010,0.029406,-0.995042,7.367976,0.572941,0.558551,1.389181,-0.355642,-0.331070,0.334600,0.000021,-0.755620,-0.060362,0.347295,8.5597,3.2171,-2.0505,9.2637,
45,450,0.900000,0.455556,0.412794,0.992396,-0.000581,0.058438,-0.108324,0.114210,0.015229,-0.993340,7.450873,0.598528,0.520329,1.329394,-0.307760,-0.342124,0.303001,-0.009074,-0.231925,-0.069918,0.332348,8.8007,3.5110,-1.1898,9.0856,
46,460,0.920000,0.465657,0.413084,0.991740,0.006923,0.064529,-0.110633,0.128441,0.001789,-0.991715,7.557769,0.613168,0.416047,1.237427,-0.242308,-0.342140,0.275666,-0.025522,0.142671,-0.095988,0.309357,7.9527,3.6460,-0.4115,9.4466,
47,470,0.940000,0.475758,0.412938,0.991310,0.013803,0.068500,-0.111451,0.138101,-0.010851,-0.990359,7.617518,0.626228,0.327981,1.152971,-0.192927,-0.339400,0.248770,-0.035602,0.160425,-0.118005,0.288243,7.0617,3.8719,-0.2063,9.1192,
48,480,0.960000,0.485859,0.412742,0.991095,0.021154,0.071352,-0.110417,0.145458,-0.024654,-0.989057,7.627498,0.650882,0.286717,1.089230,-0.198268,-0.339023,0.219129,-0.037668,-0.124699,-0.128321,0.272307,6.8176,4.4883,-0.4801,7.9730,
49,490,0.980000,0.495960,0.412628,0.990750,0.030949,0.073358,-0.109891,0.151671,-0.042859,-0.987501,7.598448,0.674918,0.234939,1.047778,-0.197095,-0.341329,0.184715,-0.034796,0.000703,-0.141265,0.261944,6.3892,5.4295,-0.5540,7.5046,
50,500,1.000000,0.506061,0.412609,0.990002,0.042890,0.073202,-0.112689,0.154561,-0.066238,-0.985760,7.561006,0.682782,0.134874,1.013208,-0.145704,-0.338325,0.150255,-0.038599,0.247241,-0.166281,0.253302,5.5409,5.6888,0.0734,6.7934,
51,510,1.020000,0.516162,0.412639,0.989200,0.052737,0.070996,-0.116887,0.153095,-0.086030,-0.984460,7.523302,0.676736,0.027125,0.975030,-0.050396,-0.331718,0.123375,-0.041256,0.387807,-0.193219,0.243757,4.3814,5.6379,0.2552,6.3060,
52,520,1.040000,0.526263,0.412411,0.988474,0.059882,0.067658,-0.121470,0.148799,-0.100751,-0.983722,7.486929,0.668779,-0.042798,0.930695,0.036629,-0.322460,0.104216,-0.037892,0.503769,-0.210699,0.232674,3.1216,5.3717,0.3873,6.2371,
53,530,1.060000,0.536364,0.411825,0.987875,0.064556,0.064048,-0.125832,0.143332,-0.110672,-0.983467,7.440541,0.662459,-0.074654,0.877341,0.093473,-0.311362,0.091698,-0.029208,0.568428,-0.218663,0.219335,2.1672,4.9701,0.4437,7.0860,
54,540,1.080000,0.546465,0.410938,0.987421,0.067367,0.060782,-0.129489,0.137964,-0.116852,-0.983520,7.384171,0.663187,-0.068042,0.832426,0.115100,-0.299691,0.083910,-0.018075,0.565850,-0.217010,0.208107,1.5821,4.5224,0.4252,7.7741,
55,550,1.100000,0.556566,0.409860,0.987089,0.069031,0.058254,-0.132271,0.133618,-0.120600,-0.983668,7.329992,0.670976,-0.025216,0.797422,0.109773,-0.288904,0.078776,-0.007414,0.497121,-0.206304,0.199356,1.4111,4.2045,0.3568,8.4243,
56,560,1.120000,0.566667,0.408712,0.986824,0.070231,0.056633,-0.134306,0.130828,-0.123186,-0.983722,7.285142,0.682942,0.039087,0.772851,0.083291,-0.280087,0.074515,0.000892,0.385980,-0.190228,0.193213,1.6345,4.0547,0.2692,9.0849,
57,570,1.140000,0.576768,0.407974,0.986553,0.072415,0.055941,-0.135426,0.129954,-0.127147,-0.983334,7.246580,0.696311,0.107852,0.760583,0.051568,-0.276030,0.067754,0.006227,0.028001,-0.173037,0.190146,2.5321,4.4570,0.0850,9.7221,
58,580,1.160000,0.586869,0.407632,0.986140,0.075821,0.055863,-0.136597,0.130790,-0.133610,-0.982366,7.208815,0.706471,0.164430,0.758104,0.029545,-0.276752,0.057949,0.010822,-0.054292,-0.158893,0.189526,3.1929,4.7103,-0.2735,10.2899,
59,590,1.180000,0.596970,0.407204,0.985697,0.079260,0.055755,-0.137879,0.131704,-0.140228,-0.981321,7.171251,0.713183,0.204221,0.759754,0.018813,-0.277586,0.049198,0.014947,-0.028251,-0.148945,0.189938,3.6032,4.8343,-0.5079,10.7464,
60,600,1.200000,0.607071,0.406679,0.985264,0.082524,0.055436,-0.139178,0.132189,-0.146571,-0.980328,7.141420,0.717173,0.229148,0.763360,0.016537,-0.277742,0.042059,0.018042,0.006597,-0.142713,0.190840,3.8540,4.9417,-0.5939,11.0944,
61,610,1.220000,0.617172,0.406085,0.984843,0.085599,0.054928,-0.140502,0.132269,-0.152584,-0.979399,7.111934,0.719680,0.241857,0.769150,0.019527,-0.277240,0.036225,0.020158,0.046141,-0.139536,0.192288,3.9666,5.0595,-0.6176,11.3235,
