step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
52,520,1.040000,0.416800,0.414329,0.989931,0.007547,0.060799,-0.127604,0.121824,0.001303,-0.992551,7.435938,0.589230,0.010405,1.228400,-0.041493,-0.345524,0.269142,0.015634,0.155025,-0.197399,0.307100,4.2481,2.1567,-0.8387,14.7469,
53,530,1.060000,0.424800,0.414308,0.989207,0.012230,0.062416,-0.132002,0.126304,-0.006856,-0.991968,7.469701,0.612095,-0.002655,1.181294,-0.000386,-0.342101,0.259192,0.014001,0.218493,-0.200664,0.295323,4.0133,2.2174,-0.6274,15.0004,
54,540,1.080000,0.432800,0.414318,0.988404,0.017390,0.063447,-0.136854,0.129869,-0.016072,-0.991401,7.492547,0.625334,-0.024513,1.130086,0.042749,-0.337131,0.247634,0.013071,0.296371,-0.206128,0.282522,3.6495,2.3094,-0.3467,14.9422,
55,550,1.100000,0.440800,0.414313,0.987589,0.022703,0.063859,-0.141682,0.132352,-0.025787,-0.990867,7.498475,0.634342,-0.045455,1.076574,0.079241,-0.330661,0.235095,0.012871,0.359048,-0.211364,0.269143,3.1974,2.3564,-0.0716,14.7923,
56,560,1.120000,0.448800,0.414259,0.986805,0.027909,0.063789,-0.146176,0.133911,-0.035496,-0.990357,7.488334,0.641858,-0.058539,1.024451,0.106115,-0.323262,0.222137,0.013311,0.387287,-0.214635,0.256113,2.7760,2.3616,0.1446,14.6482,
57,570,1.140000,0.456800,0.414133,0.986075,0.032834,0.063398,-0.150197,0.134817,-0.044827,-0.989856,7.464981,0.647982,-0.061469,0.975159,0.126475,-0.315483,0.209217,0.014222,0.397911,-0.215367,0.243790,2.4286,2.3453,0.2902,14.5233,
58,580,1.160000,0.464800,0.413903,0.985464,0.037324,0.062736,-0.153402,0.135059,-0.053512,-0.989391,7.434093,0.654578,-0.051462,0.927874,0.141629,-0.307758,0.196559,0.015426,0.380680,-0.212866,0.231968,2.2007,2.3277,0.3864,14.4088,
59,590,1.180000,0.472800,0.413572,0.984913,0.041364,0.062124,-0.156129,0.135231,-0.061363,-0.988912,7.395981,0.663023,-0.029865,0.883635,0.149035,-0.300473,0.184445,0.016870,0.351106,-0.207466,0.220909,2.1016,2.2930,0.4421,14.2910,
60,600,1.200000,0.480800,0.413157,0.984405,0.044972,0.061762,-0.158458,0.135751,-0.068331,-0.988384,7.352907,0.672397,0.001632,0.847276,0.148590,-0.294071,0.172947,0.018402,0.301116,-0.199592,0.211819,2.1465,2.2666,0.4492,14.2621,
61,610,1.220000,0.488800,0.412682,0.983944,0.048285,0.061665,-0.160378,0.136698,-0.074650,-0.987796,7.310484,0.682118,0.042732,0.820391,0.143192,-0.288692,0.161775,0.019876,0.251871,-0.189317,0.205098,2.2952,2.3183,0.4100,14.3748,
62,620,1.240000,0.496800,0.412178,0.983514,0.051533,0.061742,-0.161964,0.137977,-0.080775,-0.987136,7.272338,0.691257,0.087857,0.800746,0.131814,-0.284134,0.150450,0.021181,0.216623,-0.178036,0.200187,2.5196,2.4809,0.3461,14.6336,
63,630,1.260000,0.504800,0.411672,0.983095,0.054873,0.061915,-0.163342,0.139481,-0.087048,-0.986391,7.238329,0.699586,0.130398,0.787336,0.113931,-0.280254,0.138712,0.022199,0.183134,-0.167401,0.196834,2.7918,2.7190,0.2552,14.9849,
64,640,1.280000,0.512800,0.411179,0.982670,0.058313,0.062130,-0.164619,0.141117,-0.093518,-0.985566,7.207695,0.707047,0.167689,0.779432,0.091637,-0.276988,0.126706,0.022802,0.153361,-0.158078,0.194858,3.0576,2.9882,0.1371,15.3981,
65,650,1.300000,0.520800,0.410707,0.982235,0.061813,0.062357,-0.165847,0.142811,-0.100105,-0.984674,7.180619,0.713684,0.198579,0.775999,0.067920,-0.274291,0.114715,0.022903,0.126508,-0.150355,0.194000,3.2966,3.2812,0.0058,15.8518,
66,660,1.320000,0.528800,0.410260,0.981786,0.065336,0.062585,-0.167063,0.144531,-0.106739,-0.983726,7.156223,0.719597,0.222269,0.775817,0.045359,-0.272109,0.102971,0.022481,0.102278,-0.144433,0.193954,3.4992,3.5828,-0.1207,16.3099,
67,670,1.340000,0.536800,0.409837,0.981321,0.068829,0.062781,-0.168315,0.146208,-0.113320,-0.982742,7.133653,0.724796,0.237904,0.778054,0.025714,-0.270321,0.091719,0.021574,0.086286,-0.140524,0.194513,3.6472,3.8752,-0.2280,16.7400,
68,680,1.360000,0.544800,0.409432,0.980842,0.072219,0.062888,-0.169639,0.147716,-0.119724,-0.981757,7.112547,0.729120,0.245321,0.782009,0.010781,-0.268695,0.081222,0.020256,0.082490,-0.138670,0.195502,3.7214,4.1444,-0.3078,17.1050,
69,690,1.380000,0.552800,0.409025,0.980361,0.075386,0.062883,-0.171041,0.148958,-0.125730,-0.980818,7.093373,0.732536,0.245523,0.787057,0.000705,-0.267112,0.072313,0.018717,0.080562,-0.138619,0.196764,3.7324,4.3155,-0.3581,17.3752,
70,700,1.400000,0.560800,0.408608,0.979878,0.078282,0.062712,-0.172562,0.149843,-0.131255,-0.979959,7.075570,0.734338,0.238423,0.793141,-0.002453,-0.265324,0.065163,0.017040,0.104159,-0.140394,0.198285,3.6449,4.4331,-0.3753,17.5814,
71,710,1.420000,0.568800,0.408184,0.979408,0.080816,0.062279,-0.174215,0.150139,-0.136156,-0.979245,7.059656,0.734622,0.226802,0.798752,-0.000197,-0.262914,0.059717,0.015317,0.136218,-0.143300,0.199688,3.4713,4.5178,-0.3479,17.6732,
72,720,1.440000,0.576800,0.407754,0.978967,0.082956,0.061597,-0.175917,0.149832,-0.140372,-0.978696,7.047370,0.734364,0.214222,0.803832,0.004589,-0.259917,0.055733,0.013662,0.161163,-0.146445,0.200958,3.2568,4.5772,-0.2902,17.6701,
73,730,1.460000,0.584800,0.407313,0.978574,0.084716,0.060723,-0.177566,0.149017,-0.143923,-0.978305,7.042364,0.734093,0.204603,0.807191,0.010554,-0.256553,0.052901,0.012155,0.174095,-0.148849,0.201798,3.0421,4.6220,-0.2220,17.5823,
74,740,1.480000,0.592800,0.406860,0.978239,0.086140,0.059718,-0.179058,0.147809,-0.146886,-0.978048,7.043682,0.734305,0.201129,0.809733,0.016226,-0.253075,0.050888,0.010829,0.175353,-0.149718,0.202433,2.8637,4.6548,-0.1521,17.4315,
75,750,1.500000,0.600800,0.406391,0.977966,0.087278,0.058631,-0.180354,0.146309,-0.149348,-0.977900,7.046779,0.735035,0.204612,0.811727,0.020992,-0.249652,0.049432,0.009696,0.170781,-0.148847,0.202932,2.7419,4.6813,-0.0900,17.2762,
76,760,1.520000,0.608800,0.405901,0.977753,0.088183,0.057486,-0.181435,0.144583,-0.151405,-0.977841,7.052201,0.736152,0.214440,0.813188,0.024442,-0.246384,0.048331,0.008743,0.161628,-0.146390,0.203297,2.6837,4.7085,-0.0386,17.1317,
77,770,1.540000,0.616800,0.405390,0.977598,0.088919,0.056296,-0.182279,0.142673,-0.153175,-0.977846,7.059704,0.737449,0.229156,0.814060,0.026748,-0.243350,0.047382,0.007942,0.148865,-0.142711,0.203515,2.6855,4.7425,0.0008,17.0011,
