step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
66,660,1.320000,0.528800,0.220802,0.554913,0.418798,-0.694044,0.187036,-0.926339,-0.205407,0.315759,4.328567,0.416449,1.606713,0.250213,-1.338033,-0.182480,0.104540,-0.533969,2.491286,0.201678,0.062553,3.5744,-1.1837,2.5788,22.0000,
67,670,1.340000,0.536800,0.213272,0.555891,0.422554,-0.687508,0.199412,-0.932040,-0.197757,0.303635,4.873559,0.603298,2.277985,0.125344,-1.067318,-0.107725,0.099530,-0.503463,4.200764,0.369496,0.031336,2.9809,-0.7713,2.7717,22.0000,
68,680,1.360000,0.544800,0.207747,0.548615,0.423149,-0.685190,0.224681,-0.940820,-0.162047,0.297654,5.659224,0.938246,3.043304,-0.209070,-1.042182,0.003799,0.083549,-0.463832,6.052476,0.560826,-0.052267,1.8922,-0.2541,2.9408,22.0000,
69,690,1.380000,0.552800,0.205149,0.533087,0.424276,-0.683936,0.260844,-0.949481,-0.103329,0.296325,6.513046,1.267708,3.471029,-0.827468,-0.890270,0.158827,0.055570,-0.423129,7.638013,0.667757,-0.206867,0.6029,-1.6498,2.7551,22.0000,
70,700,1.400000,0.560800,0.205745,0.520646,0.420660,-0.685253,0.287057,-0.955034,-0.046153,0.292883,7.101978,1.438235,3.934483,-1.264577,-0.726818,0.338702,0.038291,-0.403249,6.884703,0.783621,-0.316144,-0.4554,-6.6404,7.9553,22.0000,
71,710,1.420000,0.568800,0.214844,0.522999,0.430221,-0.687222,0.262882,-0.946265,-0.084066,0.312275,6.216145,1.381540,4.372756,-1.395078,-0.641872,0.498821,-0.010674,-0.409788,7.918340,0.893189,-0.348769,-3.3335,-4.5909,6.8387,29.9234,
72,720,1.440000,0.576800,0.226612,0.526035,0.443907,-0.686977,0.233014,-0.931060,-0.142290,0.335978,6.325612,1.061748,4.378817,-1.215783,-0.736573,0.653690,-0.073581,-0.389400,6.715786,0.894704,-0.303946,-2.8887,-3.7903,5.5316,35.4348,
73,730,1.460000,0.584800,0.236388,0.528994,0.449227,-0.687822,0.212749,-0.919760,-0.179688,0.348933,5.342567,0.764232,4.354989,-0.861502,-0.966498,0.761828,-0.111496,-0.367263,4.339437,0.888747,-0.215375,-2.5229,-4.5371,3.2095,36.0000,
74,740,1.480000,0.592800,0.243532,0.530000,0.444191,-0.692426,0.205769,-0.916771,-0.186377,0.353264,4.602988,0.579259,4.602988,-0.916288,-0.968879,0.825397,-0.101393,-0.349650,2.586849,0.950747,-0.229072,-1.9798,-4.7919,2.5559,36.0000,
75,750,1.500000,0.600800,0.250464,0.525589,0.432644,-0.702174,0.208631,-0.918670,-0.164323,0.359226,4.944205,0.453177,4.944205,-1.299879,-1.024791,0.864886,-0.081870,-0.351171,2.041213,1.036051,-0.324970,-0.4860,-5.7991,3.4485,36.0000,
76,760,1.520000,0.608800,0.256857,0.515880,0.416924,-0.717404,0.213010,-0.918170,-0.127725,0.375034,5.287971,0.478698,5.287971,-1.900965,-0.852254,0.896926,-0.061938,-0.365788,1.577152,1.121993,-0.475241,1.8080,-9.3431,4.3149,36.0000,
77,770,1.540000,0.616800,0.260625,0.507524,0.401813,-0.732194,0.211797,-0.913753,-0.099737,0.393838,5.762730,0.596092,5.762730,-2.470976,-0.523761,0.913549,-0.050969,-0.378673,0.296974,1.240682,-0.617744,5.8079,-12.9679,5.4572,36.0000,
78,780,1.560000,0.624800,0.263246,0.503634,0.393869,-0.740999,0.205284,-0.908766,-0.092246,0.406983,6.320823,0.714680,6.320823,-3.039139,-0.216356,0.915874,-0.067827,-0.381414,0.154699,1.380206,-0.759785,9.5122,-14.1688,6.1875,36.0000,
79,790,1.580000,0.632800,0.266813,0.499057,0.399616,-0.745384,0.188817,-0.896354,-0.114812,0.428215,6.649725,0.754151,6.649725,-3.396460,0.051939,0.937024,-0.125291,-0.365487,0.953094,1.462431,-0.849115,11.8658,-15.3652,6.0548,36.0000,
80,800,1.600000,0.640800,0.271165,0.491581,0.414542,-0.747395,0.167047,-0.875725,-0.153611,0.457721,7.002528,0.757554,6.488957,-3.369339,0.271142,0.969916,-0.190141,-0.307605,2.094696,1.422239,-0.842335,11.6334,-14.0234,5.3494,36.0000,
81,810,1.620000,0.648800,0.275702,0.483561,0.428901,-0.748611,0.147633,-0.852586,-0.190810,0.486506,7.107037,0.732581,6.002738,-3.142047,0.246008,1.015571,-0.251360,-0.241621,2.123789,1.300684,-0.785512,9.0144,-13.9216,4.8026,36.0000,
82,820,1.640000,0.656800,0.279875,0.478337,0.436772,-0.749580,0.136211,-0.837297,-0.211971,0.503986,6.781828,0.702179,5.785167,-3.004434,0.019717,1.058340,-0.293158,-0.190485,1.967325,1.246292,-0.751109,4.3193,-11.9652,5.8459,36.0000,
83,830,1.660000,0.664800,0.282920,0.475584,0.440210,-0.750600,0.128972,-0.828220,-0.224004,0.513686,6.383272,0.694822,5.846543,-3.040305,-0.350857,1.089629,-0.323034,-0.181817,1.324129,1.261636,-0.760076,2.7137,-10.8650,5.9134,36.0000,
84,840,1.680000,0.672800,0.284802,0.474519,0.440852,-0.751807,0.123565,-0.822861,-0.231878,0.518780,6.202986,0.724315,5.916609,-3.236794,-0.659740,1.110541,-0.346238,-0.195157,0.891578,1.279152,-0.809198,3.1955,-10.8672,3.8249,36.0000,
85,850,1.700000,0.680800,0.285660,0.474423,0.441638,-0.752450,0.117034,-0.817915,-0.241594,0.522156,6.260981,0.763493,5.763158,-3.444824,-0.850540,1.125436,-0.372417,-0.223668,0.629414,1.240789,-0.861206,3.6674,-11.1091,3.4642,36.0000,
86,860,1.720000,0.688800,0.285499,0.474726,0.446621,-0.750897,0.106387,-0.808989,-0.261918,0.526248,6.273526,0.776977,5.419602,-3.475917,-0.999502,1.132535,-0.397352,-0.231297,0.164362,1.154900,-0.868979,3.0011,-12.2269,0.7870,36.0000,
87,870,1.740000,0.696800,0.283845,0.476175,0.455030,-0.746724,0.092778,-0.796765,-0.291795,0.529171,6.021144,0.756197,5.007063,-3.229660,-1.171952,1.131089,-0.431541,-0.240141,-0.234414,1.051766,-0.807415,1.0660,-10.2632,0.6049,36.0000,
88,880,1.760000,0.704800,0.280231,0.479650,0.463615,-0.740703,0.079730,-0.785453,-0.323623,0.527572,5.523941,0.716599,4.529967,-2.812652,-1.386395,1.116737,-0.458298,-0.252614,-0.918698,0.932492,-0.703163,-0.5711,-8.6872,-0.0848,36.0000,
89,890,1.780000,0.712800,0.275015,0.484748,0.472181,-0.733051,0.068568,-0.776386,-0.354131,0.521359,4.814096,0.672215,3.980882,-2.336187,-1.576012,1.090074,-0.477840,-0.272303,-1.459068,0.795221,-0.584047,-2.5388,-5.4057,-0.7150,36.0000,
90,900,1.800000,0.720800,0.268265,0.491918,0.477834,-0.725153,0.062005,-0.772457,-0.378494,0.509953,4.428633,0.612645,3.440110,-1.801983,-1.760922,1.048072,-0.488550,-0.296849,-2.369661,0.660028,-0.450496,-4.0310,-2.5574,-0.9699,36.0000,
91,910,1.820000,0.728800,0.259167,0.502918,0.477574,-0.717684,0.062663,-0.780781,-0.389354,0.488656,4.653982,0.555269,2.981357,-1.328727,-1.927363,0.981949,-0.484878,-0.324708,-3.622136,0.545339,-0.332182,-4.2244,0.3491,-1.3552,28.8289,
92,920,1.840000,0.736800,0.247528,0.517287,0.472719,-0.710028,0.069363,-0.798311,-0.390639,0.458368,4.847064,0.516712,2.601194,-0.943714,-2.083524,0.889371,-0.467823,-0.353395,-4.846756,0.450299,-0.235929,-3.0508,2.5115,-1.7458,20.5317,
93,930,1.860000,0.744800,0.233103,0.531814,0.465239,-0.702930,0.081339,-0.821320,-0.381237,0.424373,4.969280,0.517673,2.358050,-0.679167,-2.193083,0.778080,-0.443154,-0.382984,-5.508204,0.389513,-0.169792,-1.5712,4.3453,-2.1037,21.5155,
94,940,1.880000,0.752800,0.217326,0.546276,0.460174,-0.694039,0.090175,-0.839944,-0.377225,0.390122,5.057050,0.548077,2.144719,-0.441004,-2.208565,0.669302,-0.419535,-0.408769,-4.980661,0.336180,-0.110251,-0.9227,5.8363,-2.4428,22.0000,
95,950,1.900000,0.760800,0.201667,0.559758,0.459904,-0.683071,0.092590,-0.849362,-0.386878,0.359041,5.078919,0.584735,1.890207,-0.180862,-2.185432,0.576107,-0.398013,-0.425449,-4.219453,0.272552,-0.045216,-0.8686,6.9684,-2.7258,22.0000,
