step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
61,610,1.220000,0.611000,0.406463,0.984391,0.084658,0.055486,-0.143974,0.133621,-0.150098,-0.979600,7.122179,0.719034,0.243927,0.772155,0.018719,-0.278300,0.037008,0.019924,0.026650,-0.139018,0.193039,4.0314,5.0875,-0.6075,11.2868,
62,620,1.240000,0.621000,0.405778,0.983928,0.087415,0.054780,-0.145750,0.133361,-0.155552,-0.978784,7.099255,0.721347,0.241598,0.774811,0.021859,-0.276169,0.032579,0.018820,0.184583,-0.139600,0.193703,3.8376,5.0626,-0.2463,11.4427,
63,630,1.260000,0.631000,0.405075,0.983510,0.089891,0.053724,-0.147451,0.132319,-0.160500,-0.978126,7.105439,0.724461,0.237120,0.779060,0.024709,-0.272881,0.029121,0.018812,0.182531,-0.140720,0.194765,3.7246,5.1858,-0.3742,11.5397,
64,640,1.280000,0.641000,0.404378,0.983131,0.092117,0.052487,-0.149038,0.130832,-0.165033,-0.977572,7.108998,0.728013,0.235370,0.786955,0.026866,-0.269228,0.026103,0.019053,0.170026,-0.141157,0.196739,3.6002,5.3033,-0.5063,11.5878,
65,650,1.300000,0.651000,0.403709,0.982798,0.094143,0.051168,-0.150422,0.129086,-0.169261,-0.977081,7.110131,0.731558,0.234501,0.793669,0.028738,-0.265807,0.023147,0.019805,0.187065,-0.141375,0.198417,3.4589,5.4092,-0.3922,11.6159,
66,660,1.320000,0.661000,0.403079,0.982520,0.096006,0.049786,-0.151524,0.127129,-0.173186,-0.976650,7.112672,0.735616,0.238370,0.801768,0.032060,-0.262710,0.020261,0.021355,0.142430,-0.140407,0.200442,3.4264,5.5752,-0.5690,11.6270,
67,670,1.340000,0.671000,0.402468,0.982270,0.097660,0.048370,-0.152539,0.125040,-0.176754,-0.976280,7.117630,0.738783,0.246483,0.810061,0.038896,-0.259741,0.017564,0.022478,0.138140,-0.138379,0.202515,3.3728,5.6973,-0.5699,11.6461,
68,680,1.360000,0.681000,0.401898,0.982062,0.099182,0.046903,-0.153352,0.122780,-0.180102,-0.975955,7.123626,0.741117,0.256295,0.817598,0.046641,-0.257187,0.014833,0.024395,0.127491,-0.135926,0.204399,3.3730,5.8332,-0.5909,11.6809,
69,690,1.380000,0.691000,0.401349,0.981884,0.100544,0.045367,-0.154068,0.120331,-0.183173,-0.975688,7.130742,0.742723,0.265350,0.823212,0.054920,-0.254749,0.012272,0.026457,0.123824,-0.133662,0.205803,3.3789,5.9523,-0.6036,11.7222,
70,700,1.400000,0.701000,0.400826,0.981729,0.101784,0.043749,-0.154705,0.117673,-0.186037,-0.975471,7.137533,0.743378,0.273646,0.827276,0.064498,-0.252408,0.009865,0.028547,0.119455,-0.131589,0.206819,3.3832,6.0563,-0.6046,11.7709,
