step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
50,500,1.000000,0.400800,0.160432,0.680527,0.260929,-0.673139,-0.125236,-0.850916,-0.523835,0.039233,5.848571,0.686091,0.949195,0.984260,-0.638256,0.237910,0.163376,0.362912,2.038192,0.037299,0.246065,-11.6443,4.1108,-2.3572,22.0000,
51,510,1.020000,0.408800,0.182378,0.666615,0.242250,-0.696544,-0.108472,-0.873509,-0.479662,0.083103,5.103482,0.625549,0.798543,0.764616,-1.184890,0.263015,0.152479,0.231180,1.095357,-0.000364,0.191154,-8.4145,4.1559,-3.2887,21.8405,
52,520,1.040000,0.416800,0.203952,0.652039,0.224915,-0.720310,-0.073563,-0.903978,-0.405957,0.134250,4.908689,0.556506,0.115005,0.359062,-1.514931,0.263867,0.115367,0.109758,-0.406816,-0.171249,0.089765,-7.3167,5.7879,-4.6303,11.0446,
53,530,1.060000,0.424800,0.220278,0.639261,0.215408,-0.737697,-0.027363,-0.929338,-0.323499,0.177984,4.940956,0.547071,0.020355,0.164483,-1.708329,0.228693,0.063244,0.003041,-2.420183,-0.194911,0.041121,-8.3680,4.1388,-4.6688,10.5680,
54,540,1.080000,0.432800,0.231885,0.627840,0.208514,-0.749675,0.018050,-0.947688,-0.241599,0.208608,4.618965,0.725983,0.356123,0.297288,-1.924999,0.177451,0.021529,-0.084948,-2.529866,-0.110969,0.074322,-7.3761,3.5104,-4.7084,11.4101,
55,550,1.100000,0.440800,0.241285,0.618423,0.221175,-0.752908,0.041999,-0.950139,-0.211096,0.229509,5.562724,0.877091,0.586033,0.452979,-2.119180,0.142643,-0.023343,-0.143361,-1.299792,-0.053492,0.113245,-5.6587,5.9304,-5.9858,10.0327,
56,560,1.120000,0.448800,0.249311,0.608492,0.248083,-0.752455,0.044757,-0.939432,-0.231675,0.252575,5.923587,0.877509,0.730530,0.581861,-2.145763,0.130562,-0.055115,-0.195363,-0.255611,-0.017367,0.145465,-5.1382,6.5468,-5.8417,12.9120,
57,570,1.140000,0.456800,0.255036,0.594922,0.276515,-0.753525,0.042505,-0.921980,-0.262365,0.284810,5.779587,0.827394,0.840599,0.671859,-2.185041,0.127782,-0.059945,-0.251532,-0.078642,0.010150,0.167965,-4.2365,5.6706,-4.2360,9.9714,
58,580,1.160000,0.464800,0.257332,0.578418,0.303259,-0.756011,0.043747,-0.903059,-0.282983,0.323118,5.282650,0.733815,0.737161,0.560538,-2.105471,0.120996,-0.043899,-0.306680,-0.467228,-0.015710,0.140135,-2.6246,4.5077,-3.2601,9.3913,
59,590,1.180000,0.472800,0.256082,0.561127,0.327518,-0.758544,0.049796,-0.885663,-0.291302,0.361585,4.780183,0.633692,0.646093,0.395710,-2.023379,0.101938,-0.017081,-0.355053,-1.160580,-0.038477,0.098928,-1.7886,2.5743,-1.9818,9.4265,
