step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
66,660,1.320000,0.528800,0.340951,0.966992,0.205835,-0.141664,0.049905,-0.293094,-0.380720,-0.877011,4.605707,0.178910,-0.009687,0.169140,0.747362,-0.191815,0.166446,0.319318,0.009519,-0.202422,0.042285,-3.3490,-0.8887,-0.6929,11.0807,
67,670,1.340000,0.536800,0.329331,0.961512,0.226313,-0.153103,0.028936,-0.304970,-0.422567,-0.853481,5.143122,0.382869,0.278662,-0.092868,0.547041,-0.164697,0.160076,0.288448,1.872137,-0.130335,-0.023217,-3.9400,-2.9029,-0.5330,12.2699,
68,680,1.360000,0.544800,0.315965,0.953001,0.249703,-0.171554,0.002444,-0.324784,-0.470296,-0.820571,5.644945,0.582587,0.451165,-0.112429,0.054270,-0.111673,0.143164,0.252796,2.760919,-0.087209,-0.028107,-4.7012,-3.7635,-0.9743,12.7169,
69,690,1.380000,0.552800,0.302456,0.938905,0.280227,-0.198959,-0.018572,-0.358199,-0.528207,-0.769864,5.953674,0.772689,0.585045,0.038862,-0.687200,-0.050803,0.121661,0.203870,2.745886,-0.053739,0.009716,-5.2110,-2.7367,-1.1222,12.4823,
70,700,1.400000,0.560800,0.289674,0.919667,0.310021,-0.239679,-0.025545,-0.416614,-0.578928,-0.700911,6.229211,0.892853,0.485396,0.219858,-1.401056,0.004986,0.088371,0.116509,2.542528,-0.078651,0.054965,-5.5755,0.0588,-1.8216,11.3599,
71,710,1.420000,0.568800,0.277092,0.892181,0.340893,-0.296209,-0.008031,-0.511604,-0.611344,-0.603754,6.606530,0.958471,0.230046,0.205646,-2.021050,0.047616,0.039603,0.008752,1.634818,-0.142489,0.051412,-6.2402,4.3634,-3.1566,11.0559,
72,720,1.440000,0.576800,0.265020,0.852068,0.380718,-0.358125,0.027935,-0.621356,-0.628455,-0.467933,6.841480,1.052026,-0.089663,0.171452,-2.577680,0.067984,-0.034257,-0.097935,0.445407,-0.222416,0.042863,-6.9823,7.9470,-5.1252,13.5111,
73,730,1.460000,0.584800,0.253944,0.800320,0.421639,-0.419912,0.073372,-0.722559,-0.618512,-0.308791,7.176669,1.207427,-0.108903,0.085997,-2.953839,0.068005,-0.110540,-0.204176,-0.868952,-0.227226,0.021499,-7.4092,9.4155,-5.4120,16.0698,
74,740,1.480000,0.592800,0.243560,0.731607,0.457969,-0.486531,0.135289,-0.827221,-0.547654,-0.125619,8.595550,1.356380,0.047484,-0.154974,-3.209906,0.056299,-0.177013,-0.303689,-0.813534,-0.188129,-0.038744,-7.2854,10.6626,-6.3830,21.3513,
75,750,1.500000,0.600800,0.232572,0.657831,0.498855,-0.535402,0.178176,-0.881643,-0.468400,0.057510,9.134482,1.383471,0.040165,-0.614048,-3.179336,0.047519,-0.241755,-0.391578,-1.547385,-0.189959,-0.153512,-4.7484,9.9921,-6.2286,24.7987,
76,760,1.520000,0.608800,0.224789,0.621719,0.552588,-0.529197,0.167519,-0.849798,-0.501602,0.161982,7.490738,1.082578,-0.410416,-1.068022,-2.796116,0.015891,-0.272122,-0.475283,-1.043319,-0.302604,-0.267005,-4.6105,4.8308,-3.4231,28.0448,
77,770,1.540000,0.616800,0.226379,0.597202,0.613251,-0.500698,0.128743,-0.765897,-0.594310,0.245352,6.837341,0.710324,-0.701084,-1.149163,-2.294495,-0.010157,-0.287500,-0.528218,-1.253015,-0.375271,-0.287291,-6.8939,1.7259,-1.9898,22.0000,
78,780,1.560000,0.624800,0.232709,0.581031,0.651173,-0.477080,0.103788,-0.696279,-0.652576,0.298898,6.423158,0.414118,-1.128418,-0.798678,-2.011559,-0.077667,-0.290163,-0.546757,-3.832810,-0.482104,-0.199669,-3.1789,-0.0294,-0.3237,19.8641,
79,790,1.580000,0.632800,0.237153,0.570291,0.662708,-0.473183,0.108097,-0.683344,-0.654472,0.323586,5.614832,0.207831,-1.521052,-0.254024,-1.956851,-0.199834,-0.284276,-0.544302,-6.220519,-0.580263,-0.063506,0.8627,1.8198,0.6310,17.9534,
80,800,1.600000,0.640800,0.236454,0.564007,0.657345,-0.481415,0.134283,-0.716672,-0.614855,0.329141,4.778735,0.076098,-1.773974,0.188124,-1.925144,-0.361279,-0.265469,-0.535213,-8.451704,-0.643494,0.047031,6.1080,3.2159,0.7870,14.1662,
81,810,1.620000,0.648800,0.233697,0.576616,0.642180,-0.482660,0.148854,-0.746312,-0.596412,0.295483,4.321356,-0.023147,-1.802370,0.377729,-1.798573,-0.543478,-0.201397,-0.531328,-9.058351,-0.650592,0.094432,10.5871,1.2954,1.3993,10.5871,
82,820,1.640000,0.656800,0.230681,0.598978,0.628597,-0.472564,0.150910,-0.755584,-0.609007,0.241254,4.386528,-0.082455,-1.565666,0.526601,-1.770337,-0.721246,-0.115875,-0.530828,-7.790523,-0.591416,0.131650,13.8054,0.4112,2.4446,13.8054,
83,830,1.660000,0.664800,0.231859,0.605703,0.631438,-0.458732,0.154841,-0.752114,-0.621620,0.218892,4.338343,-0.076964,-1.455814,0.531762,-1.875461,-0.825040,-0.068756,-0.525907,-3.432655,-0.563954,0.132941,12.1577,3.2696,1.9623,12.1577,
84,840,1.680000,0.672800,0.235208,0.605234,0.640784,-0.445830,0.155959,-0.740860,-0.635160,0.218400,4.019161,-0.036796,-1.537938,0.519156,-1.886685,-0.858800,-0.029995,-0.522552,-0.471608,-0.584485,0.129789,9.5528,1.7569,1.5203,9.5528,
85,850,1.700000,0.680800,0.238381,0.604110,0.648212,-0.437429,0.153393,-0.728425,-0.647992,0.222494,3.772183,0.062776,-1.536880,0.662066,-1.847474,-0.845660,0.015712,-0.522199,1.455756,-0.584220,0.165516,5.6516,0.0488,1.5162,8.3600,
86,860,1.720000,0.688800,0.240271,0.599954,0.654053,-0.434999,0.151810,-0.720794,-0.652900,0.232760,3.498559,0.272485,-1.394990,0.936161,-2.010677,-0.797660,0.055780,-0.519385,2.859302,-0.548748,0.234040,2.1143,0.5950,1.5043,8.9302,
87,870,1.740000,0.696800,0.240337,0.593016,0.660301,-0.435984,0.149172,-0.714507,-0.653346,0.250236,3.671230,0.522725,-1.206243,0.969784,-2.342998,-0.721767,0.095486,-0.515444,4.135651,-0.501561,0.242446,-1.0129,1.1876,0.2354,9.5991,
