step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
97,970,1.940000,0.776800,0.142718,0.609833,0.322376,-0.659443,0.298851,-0.996952,-0.000403,0.078013,6.059822,-0.403574,-0.037321,-0.109864,1.283287,0.000382,-0.042798,-0.001116,0.006795,-0.209330,-0.027466,-6.1389,-0.1120,10.6601,36.0000,
98,980,1.960000,0.784800,0.142634,0.609792,0.320579,-0.659670,0.300363,-0.997103,0.005408,0.075877,6.542534,-0.365613,-0.085794,0.054747,1.143827,0.000467,-0.042483,-0.000865,0.002675,-0.221448,0.013687,-6.2979,0.4352,9.6351,36.0000,
99,990,1.980000,0.792800,0.143863,0.609664,0.322854,-0.659738,0.298029,-0.996919,0.000452,0.078434,6.769653,-0.316545,-0.101968,0.136928,1.094063,0.000484,-0.042355,-0.000718,0.000158,-0.225492,0.034232,-6.6582,1.6758,8.5923,36.0000,
100,1000,2.000000,0.800800,0.146323,0.608165,0.325967,-0.660982,0.294931,-0.996316,-0.006290,0.085524,6.799213,-0.286165,-0.108136,0.160308,1.107046,0.000467,-0.042297,-0.000688,-0.000799,-0.227034,0.040077,-6.7776,2.2905,8.2328,36.0000,
101,1010,2.020000,0.808800,0.149648,0.604754,0.327180,-0.664019,0.293777,-0.995475,-0.005811,0.094849,6.690429,-0.271989,-0.129567,0.127802,1.212106,0.000462,-0.042284,-0.000768,-0.000251,-0.232392,0.031951,-6.8245,2.4725,8.3291,36.0000,
102,1020,2.040000,0.816800,0.153392,0.600778,0.329679,-0.667221,0.291880,-0.994287,-0.006695,0.106528,6.463664,-0.266214,-0.181867,0.126291,1.340987,0.000494,-0.042418,-0.000795,0.001681,-0.245467,0.031573,-6.9891,2.2423,9.1184,36.0000,
103,1030,2.060000,0.824800,0.157015,0.596627,0.331948,-0.670471,0.290371,-0.992956,-0.006649,0.118296,6.249682,-0.269249,-0.181629,0.153967,1.431460,0.000539,-0.042606,-0.000858,0.002979,-0.245407,0.038492,-7.3847,2.2429,10.0880,36.0000,
104,1040,2.080000,0.832800,0.160158,0.593193,0.333859,-0.673135,0.289049,-0.991713,-0.006883,0.128286,6.197410,-0.282868,-0.087899,0.190604,1.452707,0.000582,-0.042833,-0.000933,0.002401,-0.221975,0.047651,-7.3833,2.4583,10.7739,36.0000,
105,1050,2.100000,0.840800,0.162570,0.590475,0.335541,-0.675142,0.287983,-0.990661,-0.007382,0.136148,6.282907,-0.303966,0.057104,0.232325,1.444020,0.000609,-0.043039,-0.001002,0.000958,-0.185724,0.058081,-6.6790,2.7338,10.9315,36.0000,
106,1060,2.120000,0.848800,0.164208,0.588534,0.336909,-0.676411,0.287382,-0.989884,-0.007723,0.141670,6.451609,-0.332998,0.194500,0.306121,1.411140,0.000620,-0.043203,-0.001091,0.000573,-0.151375,0.076530,-5.5912,3.0496,10.8705,36.0000,
107,1070,2.140000,0.856800,0.165142,0.587380,0.337827,-0.677058,0.287141,-0.989424,-0.007982,0.144829,6.647304,-0.363875,0.306744,0.390773,1.403087,0.000620,-0.043328,-0.001176,-0.000426,-0.123314,0.097693,-4.5592,3.6036,10.6249,36.0000,
108,1080,2.160000,0.864800,0.165631,0.586697,0.338439,-0.677358,0.287110,-0.989164,-0.008173,0.146587,6.825204,-0.384577,0.403949,0.483432,1.423260,0.000611,-0.043418,-0.001239,-0.000478,-0.099013,0.120858,-3.7170,4.2393,10.5644,36.0000,
109,1090,2.180000,0.872800,0.165963,0.586244,0.338924,-0.677556,0.286994,-0.988982,-0.008450,0.147794,6.958169,-0.398260,0.499055,0.598861,1.480766,0.000598,-0.043477,-0.001271,-0.000636,-0.075236,0.149715,-2.9874,4.9332,10.7145,35.9256,
110,1100,2.200000,0.880800,0.166267,0.585881,0.339221,-0.677760,0.286904,-0.988835,-0.008567,0.148770,7.029553,-0.407402,0.533620,0.703213,1.538815,0.000587,-0.043521,-0.001270,-0.000534,-0.066595,0.175803,-2.2739,5.7994,11.1431,31.4733,
111,1110,2.220000,0.888800,0.166551,0.585563,0.339539,-0.677959,0.286708,-0.988686,-0.008866,0.149739,7.013576,-0.408643,0.506494,0.788014,1.632369,0.000582,-0.043553,-0.001241,-0.000205,-0.073376,0.197004,-2.0150,6.5824,11.5762,27.6818,
112,1120,2.240000,0.896800,0.166811,0.585295,0.339732,-0.678157,0.286557,-0.988560,-0.009010,0.150556,6.911618,-0.406453,0.437485,0.853418,1.741614,0.000584,-0.043574,-0.001201,0.000215,-0.090629,0.213355,-2.2191,7.2182,12.2758,24.6231,
113,1130,2.260000,0.904800,0.167039,0.585069,0.339967,-0.678320,0.286354,-0.988441,-0.009301,0.151323,6.758012,-0.403671,0.331557,0.906971,1.841945,0.000598,-0.043588,-0.001152,0.000824,-0.117111,0.226743,-2.7380,7.7087,13.0935,22.3636,
114,1140,2.280000,0.912800,0.167224,0.584873,0.340132,-0.678445,0.286262,-0.988349,-0.009436,0.151909,6.545154,-0.398872,0.203194,0.926885,1.931700,0.000628,-0.043597,-0.001113,0.001700,-0.149201,0.231721,-3.5347,8.1106,13.8455,22.0000,
115,1150,2.300000,0.920800,0.167347,0.584739,0.340311,-0.678506,0.286181,-0.988285,-0.009577,0.152320,6.316732,-0.394999,0.091787,0.906578,1.982449,0.000677,-0.043606,-0.001089,0.002748,-0.177053,0.226645,-4.5005,8.2599,14.5189,22.0000,
116,1160,2.320000,0.928800,0.167409,0.584671,0.340500,-0.678493,0.286125,-0.988243,-0.009876,0.152573,6.102412,-0.391682,0.010356,0.834640,1.982496,0.000743,-0.043617,-0.001091,0.003501,-0.197411,0.208660,-5.3391,8.1082,14.9023,22.7032,
117,1170,2.340000,0.936800,0.167416,0.584651,0.340640,-0.678424,0.286162,-0.988238,-0.010018,0.152597,5.932254,-0.388402,-0.046565,0.723200,1.944443,0.000825,-0.043635,-0.001126,0.004166,-0.211641,0.180800,-5.9533,7.5704,14.9058,25.3975,
118,1180,2.360000,0.944800,0.167374,0.584692,0.340781,-0.678302,0.286199,-0.988255,-0.010220,0.152472,5.833459,-0.384329,-0.073018,0.590846,1.879491,0.000915,-0.043664,-0.001191,0.004464,-0.218255,0.147712,-6.3834,6.7359,14.6246,28.8959,
119,1190,2.380000,0.952800,0.167302,0.584780,0.340922,-0.678150,0.286211,-0.988285,-0.010509,0.152257,5.818104,-0.379349,-0.073963,0.465168,1.797960,0.001005,-0.043702,-0.001279,0.004296,-0.218491,0.116292,-6.5842,5.7450,14.1415,32.6487,
120,1200,2.400000,0.960800,0.167226,0.584887,0.341069,-0.677992,0.286192,-0.988316,-0.010864,0.152028,5.866977,-0.372640,-0.066209,0.361731,1.713096,0.001086,-0.043746,-0.001378,0.003694,-0.216552,0.090433,-6.5928,4.8040,13.5334,36.0000,
121,1210,2.420000,0.968800,0.167175,0.584969,0.341231,-0.677856,0.286154,-0.988337,-0.011239,0.151869,5.954287,-0.363313,-0.062497,0.285274,1.633243,0.001150,-0.043790,-0.001476,0.002829,-0.215624,0.071319,-6.5353,4.0296,12.8996,36.0000,
122,1220,2.440000,0.976800,0.167172,0.584990,0.341424,-0.677756,0.286118,-0.988336,-0.011592,0.151845,6.060435,-0.351758,-0.062491,0.237058,1.565910,0.001196,-0.043832,-0.001565,0.001826,-0.215623,0.059265,-6.5073,3.4572,12.3025,36.0000,
123,1230,2.460000,0.984800,0.167234,0.584924,0.341667,-0.677697,0.286101,-0.988309,-0.011893,0.152000,6.159445,-0.337985,-0.061975,0.208320,1.514679,0.001220,-0.043870,-0.001641,0.000835,-0.215494,0.052080,-6.5065,3.0964,11.7987,36.0000,
124,1240,2.480000,0.992800,0.167366,0.584756,0.341998,-0.677677,0.286098,-0.988249,-0.012162,0.152366,6.237298,-0.322960,-0.057381,0.193142,1.480464,0.001227,-0.043905,-0.001698,0.000058,-0.214345,0.048286,-6.5017,2.8822,11.4143,36.0000,end
