step,mode,root_z,root_vz,root_roll,root_pitch,root_yaw,root_ang_vel_z,left_foot_force_z,right_foot_force_z,total_contact_force_z,left_foot_height,right_foot_height,left_in_contact,right_in_contact,action_knee_L,action_knee_R,target_knee_L,target_knee_R,dof_pos_knee_L,dof_pos_knee_R,dof_vel_knee_L,dof_vel_knee_R,torque_knee_L,torque_knee_R,torque_ratio_knee_L,torque_ratio_knee_R,action_hip_L,action_hip_R,target_hip_L,target_hip_R,dof_pos_hip_L,dof_pos_hip_R,torque_hip_L,torque_hip_R,torque_ratio_hip_L,torque_ratio_hip_R,action_ankle_L,action_ankle_R,target_ankle_L,target_ankle_R,dof_pos_ankle_L,dof_pos_ankle_R,torque_ankle_L,torque_ankle_R,torque_ratio_ankle_L,torque_ratio_ankle_R,projected_gravity_x,projected_gravity_y,reset_buf
64,A:aerial/hold,0.4107348620891571,0.00397326098755002,0.018428323790431023,-0.11357543617486954,-0.01497956458479166,0.0721995159983635,54.53234100341797,113.53587341308594,168.0682144165039,0.04008374363183975,0.040057338774204254,1,1,0.0,0.0,0.5,0.5,0.548421323299408,0.6194359660148621,-0.2642609477043152,-0.24679186940193176,-1.1272177696228027,-3.3269567489624023,0.03131160471174452,0.09241546524895562,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16507403552532196,-0.17505578696727753,-0.9907903075218201,-0.7097362279891968,0.027521952986717224,0.019714895221922133,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2787812054157257,-0.34324681758880615,1.286576271057129,2.5780014991760254,0.05848073959350586,0.11718188632618297,-0.11333141475915909,-0.01830855943262577,0
65,A:aerial/hold,0.41088056564331055,0.007249235641211271,0.018358688801527023,-0.11299975961446762,-0.013982458040118217,0.03830432891845703,53.075714111328125,108.28146362304688,161.357177734375,0.04010595381259918,0.040055736899375916,1,1,0.0,0.0,0.5,0.5,0.5427327752113342,0.6140075325965881,-0.2748887836933136,-0.37004420161247253,-0.902486264705658,-2.9362406730651855,0.025069062908490498,0.08156224091847737,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1691044270992279,-0.17835430800914764,-0.6251797080039978,-0.4446818232536316,0.01736610300011105,0.012352272868156433,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2699749767780304,-0.3353857398033142,0.9763643741607666,2.25335955619812,0.04438019882548939,0.10242543437264183,-0.11275942623615265,-0.01824057847261429,0
66,A:aerial/hold,0.4110313355922699,0.006489480845630169,0.017812659963965416,-0.11210069060325623,-0.013551737181842327,0.009766150265932083,53.28260040283203,105.25189208984375,158.53449249267578,0.04012053459882736,0.040053606033325195,1,1,0.0,0.0,0.5,0.5,0.5377006530761719,0.6075912714004517,-0.2246643304824829,-0.3758329749107361,-0.8036220073699951,-2.704512357711792,0.02232283353805542,0.075125343269772,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17445412278175354,-0.18250605463981628,-0.39009371399879456,-0.271023154258728,0.010835936499966515,0.007528420951631334,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2609395384788513,-0.3259744942188263,0.7888070344924927,2.017770528793335,0.035854865204204216,0.09171684221787886,-0.1118660494685173,-0.017699917778372765,0
67,A:aerial/hold,0.4111425578594208,0.004031215328723192,0.016962304711341858,-0.11193322390317917,-0.013621354475617409,-0.015443852171301842,54.02837371826172,103.53120422363281,157.55957794189453,0.0401146300137043,0.04005046188831329,1,1,0.0,0.0,0.5,0.5,0.5339779257774353,0.6016530990600586,-0.15156230330467224,-0.32943806052207947,-0.7863861322402954,-2.57523512840271,0.021844059228897095,0.0715343091222975,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17973031103610992,-0.18652091920375824,-0.24312782287597656,-0.16227424144744873,0.006753550635443794,0.004507617817984687,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.25257405638694763,-0.31635355949401855,0.6521744728088379,1.8240175247192383,0.029644294218583542,0.0829098874872381,-0.11169963330030441,-0.016855347901582718,0
68,A:aerial/hold,0.41119879484176636,0.0011482080444693565,0.01594042032957077,-0.11303460597991943,-0.014086902141571045,-0.033579327166080475,54.909339904785156,102.68156433105469,157.59090423583984,0.0400838777422905,0.0400468111038208,1,1,0.0,0.0,0.5,0.5,0.5317137837409973,0.5969696044921875,-0.07751504331827164,-0.2550744116306305,-0.8203766942024231,-2.529771327972412,0.022788241505622864,0.07027142577701145,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18418361246585846,-0.18993227183818817,-0.1679043173789978,-0.09843805432319641,0.004664008816083272,0.002734390397866567,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.24519090354442596,-0.3072454631328583,0.5495511293411255,1.6608582735061646,0.024979596788232975,0.07549355788664384,-0.11279404908418655,-0.015838025137782097,0
69,A:aerial/hold,0.41120243072509766,-0.0017657805001363158,0.01482007559388876,-0.11562063544988632,-0.014827941544353962,-0.04661549627780914,55.250244140625,102.34271240234375,157.59295654296875,0.040034085512161255,0.0400429405272007,1,1,0.0,0.0,0.5,0.5,0.5308504104614258,0.5936622619628906,-0.011408314108848572,-0.18023937940597534,-0.8899356722831726,-2.5318233966827393,0.024720435341199238,0.07032842768563165,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18751835823059082,-0.1924864798784256,-0.1478661298751831,-0.07685205340385437,0.004107392496532864,0.002134779261218177,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2387673705816269,-0.2988094389438629,0.4765980839729309,1.5226235389709473,0.02166354927149686,0.06921016086231578,-0.11536319553852081,-0.01472058892250061,0
70,A:aerial/hold,0.4111798405647278,-0.002701499732211232,0.013878467492759228,-0.11970282346010208,-0.015673505142331123,-0.04952408745884895,57.153045654296875,101.6795654296875,158.83261108398438,0.040018659085035324,0.04003897309303284,1,1,0.0,0.0,0.5,0.5,0.531460702419281,0.5916697978973389,0.05404529720544815,-0.11708139628171921,-0.9903587698936462,-2.577812433242798,0.02750996583037906,0.07160590092341106,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18988214433193207,-0.19416800141334534,-0.14151665568351746,-0.07457157969474792,0.003931018213431041,0.0020714327692985535,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2330557107925415,-0.2910236120223999,0.3626025319099426,1.3939223289489746,0.016481933268633755,0.06336010586131703,-0.11941716074943542,-0.013778714463114738,0
71,A:aerial/hold,0.411128968000412,-0.00427273428067565,0.012921862304210663,-0.12525786459445953,-0.01663718745112419,-0.05577366054058075,58.41743087768555,100.50499725341797,158.92242813110352,0.04001358896493912,0.040033914148807526,1,1,0.0,0.0,0.5,0.5,0.5332725644111633,0.5904107093811035,0.10472248494625092,-0.0709560215473175,-1.1222094297409058,-2.5966920852661133,0.031172484159469604,0.07213033570183648,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19117270410060883,-0.1947556734085083,-0.17661678791046143,-0.12718647718429565,0.004906021886401706,0.0035329576995637682,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.22814778983592987,-0.2835322320461273,0.2945857644081116,1.25837242603302,0.013390262018550526,0.05719874663786455,-0.12493057548999786,-0.012820268981158733,0
72,A:aerial/hold,0.4110429584980011,-0.006800387986004353,0.011957205832004547,-0.13212189078330994,-0.017620597034692764,-0.0561186745762825,58.60627746582031,99.41746520996094,158.02374267578125,0.04001019150018692,0.040030092000961304,1,1,0.0,0.0,0.5,0.5,0.5358789563179016,0.5899112224578857,0.130767360329628,-0.026209481060504913,-1.2426913976669312,-2.6442737579345703,0.034519205490748085,0.07345204883151585,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19156606495380402,-0.19453665614128113,-0.22980722784996033,-0.17966656386852264,0.006383534106943343,0.00499073788523674,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.22354267537593842,-0.2762536406517029,0.2219923734664917,1.1166291236877441,0.010090562430295076,0.05075586925853382,-0.1317378282546997,-0.011852714233100414,0
73,A:aerial/hold,0.41091424226760864,-0.009593356400728226,0.01099190954118967,-0.14013314247131348,-0.018481319770216942,-0.05002999305725098,59.86716842651367,98.28596496582031,158.15313339233398,0.040006741881370544,0.04002586007118225,1,1,0.0,0.0,0.5,0.5,0.5391613841056824,0.5901436805725098,0.14998802542686462,0.01216568797826767,-1.3670876026153564,-2.706843614578247,0.037974655628204346,0.0751901004049513,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.191352978348732,-0.1937582939863205,-0.28715038299560547,-0.23558762669563293,0.007976399527655708,0.00654410074154536,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.21904388070106506,-0.26910388469696045,0.1403941512107849,0.9719357490539551,0.006381552327762951,0.044178897684270683,-0.13967494666576385,-0.010883941315114498,0
74,A:aerial/hold,0.41073915362358093,-0.013047602958977222,0.00998974870890379,-0.1491808295249939,-0.019234446808695793,-0.04775566980242729,60.40520477294922,96.33291625976562,156.73812103271484,0.040004439651966095,0.040022313594818115,1,1,0.0,0.0,0.5,0.5,0.5431108474731445,0.5909340381622314,0.1726112961769104,0.030490972101688385,-1.514641523361206,-2.761107921600342,0.04207337564892239,0.07669744226667616,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1907525509595871,-0.1925443857908249,-0.333185076713562,-0.30373623967170715,0.009255141019821167,0.008437117768658532,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.21454349160194397,-0.261894166469574,0.028998732566833496,0.824722170829773,0.0013181242075833407,0.03748737140135332,-0.1486281007528305,-0.009878629818558693,0
75,A:aerial/hold,0.41051173210144043,-0.01677621901035309,0.008937480859458447,-0.15914304554462433,-0.019838649779558182,-0.03944280371069908,62.63916778564453,94.23661804199219,156.87578582763672,0.04000454768538475,0.04001897573471069,1,1,0.0,0.0,0.5,0.5,0.5476992726325989,0.5921857357025146,0.19787901639938354,0.037272609770298004,-1.6831159591674805,-2.812191963195801,0.04675322108798557,0.07811644342210558,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19000348448753357,-0.1910698413848877,-0.37324047088623047,-0.3773993253707886,0.010367790857950846,0.010483314593633017,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.209931418299675,-0.2544826567173004,-0.06742101907730103,0.6771926283836365,0.003064591776240956,0.03078148310834711,-0.15847213566303253,-0.008824423886835575,0
76,A:aerial/hold,0.4102276861667633,-0.02077730931341648,0.007795730140060186,-0.16991664469242096,-0.020243698731064796,-0.02948545292019844,65.39544677734375,91.11614990234375,156.5115966796875,0.04000431299209595,0.04001544788479805,1,1,0.0,0.0,0.5,0.5,0.5527510643005371,0.5936797857284546,0.21665719151496887,0.025371871888637543,-1.8631212711334229,-2.8545994758605957,0.05175336864259508,0.07929442988501655,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1892566829919815,-0.18941494822502136,-0.402180016040802,-0.4511765241622925,0.0111716671122445,0.012532681226730347,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.20497481524944305,-0.24668793380260468,-0.1657991111278534,0.5134345293045044,0.007536323233084245,0.023337933150204746,-0.16910018026828766,-0.007683383300900459,0
77,A:aerial/hold,0.40987876057624817,-0.024794502183794975,0.006586241535842419,-0.1814538836479187,-0.020534830167889595,-0.025202743709087372,67.75360870361328,89.75299072265625,157.50659942626953,0.04000401869416237,0.040013387799263,1,1,0.0,0.0,0.5,0.5,0.5582019686698914,0.5954720377922058,0.23682931065559387,0.0305020734667778,-2.055389642715454,-2.8933403491973877,0.05709415674209595,0.08037056525548299,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18857716023921967,-0.1877463459968567,-0.4167410135269165,-0.5151546597480774,0.011576139264636569,0.014309851659668816,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19960886240005493,-0.23843203485012054,-0.2929445803165436,0.3017956018447876,0.013315662741661072,0.013717981902035799,-0.18045976758003235,-0.006478063762187958,0
78,A:aerial/hold,0.4094615578651428,-0.029080640524625778,0.005305422004312277,-0.1938067376613617,-0.020692838355898857,-0.018518323078751564,69.89314270019531,86.42073059082031,156.31387329101562,0.040003858506679535,0.04001064598560333,1,1,0.0,0.0,0.5,0.5,0.5639212131500244,0.5974029302597046,0.2550361752510071,0.02512061595916748,-2.2468953132629395,-2.951960563659668,0.06241375870174832,0.08199890454610188,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1878652125597,-0.18593665957450867,-0.4402562975883484,-0.5798461437225342,0.012229341599676345,0.01610683732562595,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19374094903469086,-0.22964255511760712,-0.43345504999160767,0.08569169044494629,0.019702502272345802,0.0038950768384066496,-0.19259575009346008,-0.005206070374697447,0
79,A:aerial/hold,0.40896904468536377,-0.03374754637479782,0.003890288295224309,-0.20698395371437073,-0.020713919773697853,-0.014043822884559631,72.38037109375,84.22041320800781,156.6007843017578,0.04000411182641983,0.04000920057296753,1,1,0.0,0.0,0.5,0.5,0.5699907541275024,0.5993185639381409,0.2745654284954071,0.02214980125427246,-2.458366870880127,-2.999037504196167,0.06828796863555908,0.08330659733878241,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1872059553861618,-0.18394434452056885,-0.45404547452926636,-0.6591320633888245,0.012612374292479621,0.018309223983022902,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18737207353115082,-0.2201862782239914,-0.5814876556396484,-0.1224866509437561,0.026431257074529476,0.0055675750428980045,-0.20550917088985443,-0.003807240864261985,0
80,A:aerial/hold,0.4083941578865051,-0.0387171134352684,0.0023215082474052906,-0.22101987898349762,-0.020600970834493637,-0.009380511939525604,74.47683715820312,81.0408935546875,155.51773071289062,0.040003858506679535,0.04000777006149292,1,1,0.0,0.0,0.5,0.5,0.5763391852378845,0.6010749340057373,0.29020124673843384,0.01863512396812439,-2.674386739730835,-3.051302671432495,0.07428852054807875,0.08475840753979152,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18657183647155762,-0.18169982731342316,-0.46801039576530457,-0.7400163412094116,0.01300028877125846,0.020556009478039212,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18042287230491638,-0.20994916558265686,-0.7442383766174316,-0.3517582416534424,0.03382901711897417,0.01598901098424738,-0.21922479569911957,-0.0022650337778031826,0
81,A:aerial/hold,0.4077249765396118,-0.04465685039758682,0.0005922354175709188,-0.23594142496585846,-0.020333312451839447,-0.004057170357555151,76.90925598144531,78.78627014160156,155.69552612304688,0.040003664791584015,0.040006399154663086,1,1,0.0,0.0,0.5,0.5,0.5829980373382568,0.6026979684829712,0.3094007074832916,0.017253220081329346,-2.8956832885742188,-3.089520215988159,0.08043564690483941,0.08582000599967109,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18600861728191376,-0.17922724783420563,-0.47991877794265747,-0.8380601406097412,0.01333107716507382,0.023279448350270588,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17285504937171936,-0.19890400767326355,-0.9233062267303467,-0.5831040740013123,0.041968464851379395,0.026504730636423283,-0.23375843465328217,-0.0005758273182436824,0
82,A:aerial/hold,0.4069483280181885,-0.050984978675842285,-0.0012515535345301032,-0.25180289149284363,-0.019948560744524002,-0.0013975901529192924,78.94457244873047,76.08023071289062,155.0248031616211,0.040003396570682526,0.040005847811698914,1,1,0.0,0.0,0.5,0.5,0.5899118185043335,0.6043567657470703,0.3253238797187805,0.03026822954416275,-3.125241756439209,-3.156611204147339,0.08681227101220025,0.0876836445596483,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1854601502418518,-0.17660127580165863,-0.4935764968395233,-0.9201515913009644,0.013710458245542314,0.02555976642502679,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16460460424423218,-0.18707799911499023,-1.1169863939285278,-0.848987877368927,0.05077210881493308,0.03859035806222395,-0.24915039539337158,0.0012120851315557957,0
83,A:aerial/hold,0.4060512185096741,-0.05831778421998024,-0.0031869965605437756,-0.26867175102233887,-0.01947188936173916,-9.742925612954423e-05,80.90493774414062,73.37013244628906,154.2750701904297,0.04000334441661835,0.04000568389892578,1,1,0.0,0.0,0.5,0.5,0.5970652103424072,0.6061381697654724,0.34116262197494507,0.04550284892320633,-3.363241195678711,-3.2307493686676025,0.09342336654663086,0.08974303801854451,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18487539887428284,-0.17382673919200897,-0.5104596018791199,-1.0089088678359985,0.014179433385531107,0.028025246328777738,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15563613176345825,-0.1745007187128067,-1.3259267807006836,-1.1265168190002441,0.060269399122758346,0.05120530995455655,-0.2654510736465454,0.0030726550612598658,0
84,A:aerial/hold,0.4050177037715912,-0.0665416419506073,-0.005202489905059338,-0.2866092026233673,-0.018914250656962395,0.0016944806557148695,82.9383316040039,70.74183654785156,153.68016815185547,0.04000309109687805,0.04000537842512131,1,1,0.0,0.0,0.5,0.5,0.6044880747795105,0.6081417202949524,0.3611523509025574,0.06541144102811813,-3.6060707569122314,-3.316328763961792,0.10016863213645087,0.09212024344338311,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18424324691295624,-0.17092940211296082,-0.5313606262207031,-1.0996930599212646,0.014760017395019531,0.030547029442257352,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1459255814552307,-0.16118890047073364,-1.5525846481323242,-1.420291781425476,0.0705720294605602,0.06455871733752164,-0.28270137310028076,0.004990247078239918,0
85,A:aerial/hold,0.40383294224739075,-0.075755774974823,-0.007289134431630373,-0.3056885004043579,-0.018248889595270157,0.004277805797755718,84.26763153076172,68.25846099853516,152.52609252929688,0.04000284522771835,0.040005072951316833,1,1,0.0,0.0,0.5,0.5,0.6121697425842285,0.6104421019554138,0.3740406930446625,0.08823613822460175,-3.8619251251220703,-3.4174749851226807,0.1072756979200575,0.09492986069785224,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18352706730365753,-0.16790126264095306,-0.554931104183197,-1.1934750080108643,0.015414752893977694,0.03315208355585734,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.135426327586174,-0.1471533626317978,-1.7949886322021484,-1.7283601760864258,0.08159039237282494,0.07856182618574663,-0.3009498417377472,0.006951147690415382,0
86,A:aerial/hold,0.4024793207645416,-0.08604911714792252,-0.009450320154428482,-0.32597994804382324,-0.01744956709444523,0.007758290972560644,85.73403930664062,66.05622100830078,151.7902603149414,0.040002547204494476,0.04000477492809296,1,1,0.0,0.0,0.5,0.5,0.6201332211494446,0.6131126880645752,0.39224568009376526,0.11796606332063675,-4.1233134269714355,-3.5310866832733154,0.11453648408253987,0.09808574120203654,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18271543085575104,-0.16474024951457977,-0.5844441056251526,-1.293245792388916,0.01623455848958757,0.035923494233025446,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.12409324198961258,-0.132398784160614,-2.056934118270874,-2.052194118499756,0.09349700537594882,0.093281550840898,-0.32023727893829346,0.008952507749199867,0
87,A:aerial/hold,0.4009416699409485,-0.09722716361284256,-0.011702197603881359,-0.3475578725337982,-0.016481300815939903,0.01246812753379345,86.8485107421875,63.85872268676758,150.70723342895508,0.0400024838745594,0.04000476747751236,1,1,0.0,0.0,0.5,0.5,0.6283407807350159,0.6161270141601562,0.4072410762310028,0.1466216892004013,-4.391205787658691,-3.668825626373291,0.12197793854607476,0.10191182295481364,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18176449835300446,-0.16138891875743866,-0.6190014481544495,-1.3993620872497559,0.01719448467095693,0.038871169090270996,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.11185882985591888,-0.11688097566366196,-2.3406882286071777,-2.3760557174682617,0.10639491948214444,0.10800253261219371,-0.34060272574424744,0.01100223883986473,0
88,A:aerial/hold,0.39919790625572205,-0.11004531383514404,-0.01402165275067091,-0.37046486139297485,-0.015392223373055458,0.01281376089900732,87.75592041015625,61.187782287597656,148.9437026977539,0.04000179469585419,0.04000398516654968,1,1,0.0,0.0,0.5,0.5,0.6367563605308533,0.6195319294929504,0.42187198996543884,0.1694481372833252,-4.664015293121338,-3.810668468475342,0.1295559803644816,0.10585190190209283,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18067243695259094,-0.15791738033294678,-0.6585687398910522,-1.5027451515197754,0.018293576108084783,0.041742920875549316,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.0986407995223999,-0.10053157061338425,-2.643521547317505,-2.736206293106079,0.12016007033261386,0.1243730133230036,-0.36204880475997925,0.013069982640445232,0
89,A:aerial/hold,0.3972204327583313,-0.12478799372911453,-0.016407081857323647,-0.3947538435459137,-0.01411653496325016,0.026550697162747383,88.52371215820312,59.030433654785156,147.55414581298828,0.04000179097056389,0.04000323638319969,1,1,0.0,0.0,0.5,0.5,0.6454750299453735,0.623593270778656,0.43844014406204224,0.19778572022914886,-4.947625637054443,-3.9564218521118164,0.13743404547373453,0.10990060700310601,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17951394617557526,-0.15442173182964325,-0.6973446011543274,-1.6181119680404663,0.019370683365397982,0.04494755466779073,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.084407739341259,-0.08343792706727982,-2.973299503326416,-3.1160058975219727,0.135149977423928,0.14163663170554422,-0.38458096981048584,0.015144553035497665,0
90,A:aerial/hold,0.39500927925109863,-0.13838596642017365,-0.01913972944021225,-0.4205350875854492,-0.012650061398744583,0.010748072527348995,88.98414611816406,60.94057846069336,149.92472457885742,0.04000139608979225,0.040050528943538666,1,1,0.0,0.0,0.5,0.5,0.6544573903083801,0.6287857294082642,0.44812291860580444,0.27343398332595825,-5.237006187438965,-4.209112167358398,0.1454723940955268,0.11691978242662218,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1782010793685913,-0.15096122026443481,-0.7473909854888916,-1.7118563652038574,0.020760860708024766,0.04755156570010715,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.06910531967878342,-0.06714838743209839,-3.323946475982666,-3.345252275466919,0.15108847618103027,0.1520569216121327,-0.40824899077415466,0.017471030354499817,0
91,A:aerial/hold,0.3926084637641907,-0.1507689356803894,-0.022823888808488846,-0.44786229729652405,-0.01103923935443163,0.0024811087641865015,87.01408386230469,62.25630187988281,149.2703857421875,0.0400007888674736,0.04022033140063286,1,1,0.0,0.0,0.5,0.5,0.6632102727890015,0.6349346041679382,0.42316684126853943,0.3050392270088196,-5.48319673538208,-4.4481329917907715,0.15231102042728,0.12355924977196588,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1765339970588684,-0.14721955358982086,-0.8201889991760254,-1.852750539779663,0.022783027754889593,0.05146529277165731,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.0524088591337204,-0.05355116352438927,-3.7229995727539062,-3.492968797683716,0.16922725330699573,0.15877130898562344,-0.43303966522216797,0.020571090281009674,0
92,A:aerial/hold,0.3899924159049988,-0.1656590700149536,-0.02752992883324623,-0.47659847140312195,-0.009217406623065472,-0.02353079617023468,84.7254638671875,63.390132904052734,148.11559677124023,0.04000069573521614,0.04051189124584198,1,1,0.0,0.0,0.5,0.5,0.6711745262145996,0.6415663361549377,0.38084346055984497,0.3256639242172241,-5.6625518798828125,-4.67674446105957,0.15729310777452257,0.12990956836276585,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17463548481464386,-0.14335598051548004,-0.8849630355834961,-1.9738658666610718,0.024582306543986004,0.05482960740725199,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.03375422582030296,-0.04217851907014847,-4.186465263366699,-3.6177289485931396,0.19029387560757724,0.1644422249360518,-0.4587593674659729,0.02445891685783863,0
93,A:aerial/hold,0.38714757561683655,-0.18024535477161407,-0.032901231199502945,-0.5068032741546631,-0.00726334610953927,-0.021209292113780975,82.76275634765625,64.9147720336914,147.67752838134766,0.04003482684493065,0.040903013199567795,1,1,0.0,0.0,0.5,0.5,0.6783285737037659,0.6483039259910583,0.42506012320518494,0.3264704942703247,-5.875817775726318,-4.872864246368408,0.16321716043684217,0.13535734017690024,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1723073124885559,-0.139290452003479,-1.0048409700393677,-2.1259002685546875,0.027912249167760212,0.05905278523763021,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.013343308120965958,-0.03221284598112106,-4.661218166351318,-3.758676528930664,0.21187355301596902,0.170848933133212,-0.48538485169410706,0.028760377317667007,0
94,A:aerial/hold,0.3840923607349396,-0.19369351863861084,-0.03778885677456856,-0.5384848713874817,-0.006066437344998121,-0.06796988844871521,84.14132690429688,65.46758270263672,149.6089096069336,0.04020213335752487,0.041403498500585556,1,1,0.0,0.0,0.5,0.5,0.6850263476371765,0.6551011800765991,0.4398154616355896,0.3035098910331726,-6.151822090148926,-5.10516881942749,0.17088394694858128,0.14181024498409694,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1693221777677536,-0.13554970920085907,-1.1264493465423584,-2.190877914428711,0.031290259626176625,0.06085771984524197,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.004914623219519854,-0.02350318804383278,-4.893834590911865,-3.8557186126708984,0.22244702685963025,0.1752599369395863,-0.5128358602523804,0.03243350610136986,0
95,A:aerial/hold,0.38086503744125366,-0.20693321526050568,-0.042226020246744156,-0.5716345906257629,-0.0051675536669790745,-0.08651314675807953,84.51193237304688,64.48075866699219,148.99269104003906,0.04057659953832626,0.042043883353471756,1,1,0.0,0.0,0.5,0.5,0.6912598013877869,0.6610490679740906,0.40876394510269165,0.2766616642475128,-6.313351631164551,-5.207850933074951,0.17537087864345974,0.14466252591874865,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1658966839313507,-0.1316429227590561,-1.2612488269805908,-2.329159736633301,0.03503468963834974,0.06469888157314724,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.01942511275410652,-0.016368068754673004,-4.988771915435791,-3.932347297668457,0.22676235979253595,0.17874305898492987,-0.5410074591636658,0.03550228476524353,0
96,A:aerial/hold,0.3774228096008301,-0.22231581807136536,-0.046295516192913055,-0.6059950590133667,-0.004615472164005041,-0.08779782056808472,84.1112289428711,63.41754150390625,147.52877044677734,0.0411866120994091,0.04284491017460823,1,1,0.0,0.0,0.5,0.5,0.6966656446456909,0.6656054258346558,0.30995702743530273,0.19724136590957642,-6.4611992835998535,-5.23881196975708,0.1794777578777737,0.14552255471547446,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16261953115463257,-0.12787283957004547,-1.331654667854309,-2.4365763664245605,0.03699040744039747,0.06768267684512669,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.0302184596657753,-0.01119705755263567,-4.976043224334717,-3.9580442905426025,0.2261837829243053,0.17991110411557285,-0.5695802569389343,0.038038335740566254,0
97,A:aerial/hold,0.3736916184425354,-0.24259011447429657,-0.05011538416147232,-0.6413622498512268,-0.004216980654746294,-0.09362491965293884,81.40238189697266,62.33128356933594,143.7336654663086,0.04203411191701889,0.04382556304335594,1,1,0.0,0.0,0.5,0.5,0.7009820938110352,0.6684039831161499,0.30628132820129395,0.09271211177110672,-6.339426040649414,-5.214804172515869,0.17609516779581705,0.14485567145877415,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15989536046981812,-0.12456295639276505,-1.3907610177993774,-2.4986460208892822,0.03863225049442715,0.06940683391359118,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.037504058331251144,-0.0081092594191432,-5.065032958984375,-3.908198595046997,0.23022877086292615,0.1776453906839544,-0.5982875823974609,0.04013972729444504,0
