step,mode,root_z,root_vz,root_roll,root_pitch,root_yaw,root_ang_vel_z,left_foot_force_z,right_foot_force_z,total_contact_force_z,left_foot_height,right_foot_height,left_in_contact,right_in_contact,action_knee_L,action_knee_R,target_knee_L,target_knee_R,dof_pos_knee_L,dof_pos_knee_R,dof_vel_knee_L,dof_vel_knee_R,torque_knee_L,torque_knee_R,torque_ratio_knee_L,torque_ratio_knee_R,action_hip_L,action_hip_R,target_hip_L,target_hip_R,dof_pos_hip_L,dof_pos_hip_R,torque_hip_L,torque_hip_R,torque_ratio_hip_L,torque_ratio_hip_R,action_ankle_L,action_ankle_R,target_ankle_L,target_ankle_R,dof_pos_ankle_L,dof_pos_ankle_R,torque_ankle_L,torque_ankle_R,torque_ratio_ankle_L,torque_ratio_ankle_R,projected_gravity_x,projected_gravity_y,reset_buf
64,B:aerial/hold,0.37904733419418335,-0.21226590871810913,-0.06552235037088394,-0.5845008492469788,-2.851314067840576,-0.11056594550609589,84.47808837890625,62.574302673339844,147.0523910522461,0.0419214591383934,0.042819175869226456,1,1,0.0,0.0,0.5,0.5,0.6973789930343628,0.6537962555885315,0.23100057244300842,0.3322944641113281,-6.245100975036621,-5.089581489562988,0.17347502708435059,0.1413772635989719,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17567145824432373,-0.1237993836402893,-1.0598011016845703,-2.4864296913146973,0.029438919491238065,0.06906749142540826,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.026592696085572243,-0.023148782551288605,-5.028822422027588,-3.7960052490234375,0.22858283736489035,0.17254569313742898,-0.5517831444740295,0.05460575222969055,0
65,B:aerial/hold,0.37549927830696106,-0.23128743469715118,-0.0664057508111,-0.6199978590011597,-2.8533425331115723,-0.131858691573143,82.4004135131836,62.30376052856445,144.70417404174805,0.042622160166502,0.043599680066108704,1,1,0.0,0.0,0.5,0.5,0.7010595202445984,0.6598856449127197,0.16517281532287598,0.2601800560951233,-6.313908100128174,-5.1851372718811035,0.1753863361146715,0.1440315908855862,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17087946832180023,-0.12151333689689636,-1.189905047416687,-2.5214223861694336,0.033052917983796865,0.07003951072692871,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.0344381257891655,-0.016991794109344482,-4.998575210571289,-3.858793020248413,0.22720796411687677,0.17539968273856424,-0.5810334086418152,0.05400658771395683,0
66,B:aerial/hold,0.3715921938419342,-0.2549889087677002,-0.0663326308131218,-0.6565842628479004,-2.856239080429077,-0.14537493884563446,79.99514770507812,61.4241943359375,141.41934204101562,0.04355388134717941,0.04454765468835831,1,1,0.0,0.0,0.5,0.5,0.7031392455101013,0.6642957925796509,0.07683899998664856,0.17186875641345978,-6.267749786376953,-5.201067924499512,0.17410416073269314,0.14447410901387533,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16639940440654755,-0.11993743479251862,-1.2989543676376343,-2.516714096069336,0.036082065767712064,0.06990872489081489,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.038913752883672714,-0.012466809712350368,-4.939723968505859,-3.8774032592773438,0.22453290765935724,0.1762456026944247,-0.6104148626327515,0.0525023490190506,0
67,B:aerial/hold,0.3672141432762146,-0.2846064269542694,-0.06524918228387833,-0.6940785646438599,-2.860069751739502,-0.15401524305343628,77.74620819091797,60.623268127441406,138.36947631835938,0.04471539705991745,0.04566694051027298,1,1,0.0,0.0,0.5,0.5,0.7032151222229004,0.6666780710220337,-0.04803377762436867,0.06640851497650146,-6.102541446685791,-5.127899169921875,0.16951504018571642,0.14244164360894096,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1626047044992447,-0.11937558650970459,-1.3808425664901733,-2.4714677333831787,0.03835673795806037,0.06865188148286608,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.0402720682322979,-0.009821674786508083,-4.854067802429199,-3.853576183319092,0.2206394455649636,0.17516255378723145,-0.6396774649620056,0.05011776089668274,0
68,B:aerial/hold,0.36222484707832336,-0.3222770392894745,-0.0632106214761734,-0.732370138168335,-2.86466646194458,-0.1620006561279297,73.35547637939453,58.44392395019531,131.79940032958984,0.04609212279319763,0.0469583123922348,1,1,0.0,0.0,0.5,0.5,0.7009714245796204,0.6667912602424622,-0.13393467664718628,-0.05350875109434128,-5.836349964141846,-4.985812187194824,0.16212083233727348,0.138494782977634,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15978771448135376,-0.12004347890615463,-1.3978404998779297,-2.359619140625,0.038828902774386935,0.06554497612847222,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.03868189826607704,-0.009228283539414406,-4.694956302642822,-3.7817468643188477,0.21340710466558283,0.1718975847417658,-0.6686339378356934,0.04697161167860031,0
69,B:aerial/hold,0.35645708441734314,-0.3683755099773407,-0.06025763228535652,-0.7714313268661499,-2.8698172569274902,-0.14895306527614594,69.09005737304688,56.01325988769531,125.10331726074219,0.04766630381345749,0.048410557210445404,1,1,0.0,0.0,0.5,0.5,0.6960405111312866,0.6643814444541931,-0.2843725383281708,-0.16883404552936554,-5.577963829040527,-4.687201499938965,0.1549434396955702,0.13020004166497123,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15812428295612335,-0.12203782051801682,-1.3538087606430054,-2.214012384414673,0.03760579890675015,0.06150034401151869,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.03437499329447746,-0.0108915651217103,-4.45253849029541,-3.6629743576049805,0.2023881131952459,0.16649883443659003,-0.6971620917320251,0.04317336902022362,0
70,B:aerial/hold,0.34971192479133606,-0.4252428114414215,-0.056361354887485504,-0.8113002181053162,-2.8754537105560303,-0.1309487521648407,64.4961929321289,52.28917694091797,116.78536987304688,0.04941806197166443,0.05000161752104759,1,1,0.0,0.0,0.5,0.5,0.6884614825248718,0.6591542959213257,-0.4063982367515564,-0.4231671988964081,-5.098081111907959,-4.50897741317749,0.14161336421966553,0.12524937258826363,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15783639252185822,-0.12539859116077423,-1.2772445678710938,-1.9629144668579102,0.03547901577419705,0.054525401857164174,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.027052363380789757,-0.01515287533402443,-4.208291530609131,-3.398611068725586,0.1912859786640514,0.15448232130570846,-0.7251830697059631,0.03878740966320038,0
71,B:aerial/hold,0.34173816442489624,-0.49608922004699707,-0.051088251173496246,-0.8520078063011169,-2.8820059299468994,-0.1283210813999176,59.18606948852539,48.46560287475586,107.65167236328125,0.05130438134074211,0.05170556530356407,1,1,0.0,0.0,0.5,0.5,0.6780415177345276,0.6513766646385193,-0.5491629242897034,-0.450161337852478,-4.5909576416015625,-3.8841288089752197,0.12752660115559897,0.10789246691597833,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15901172161102295,-0.13057777285575867,-1.1494137048721313,-1.7386164665222168,0.031928158468670316,0.048294901847839355,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.016801897436380386,-0.022698115557432175,-3.875761032104492,-3.1650900840759277,0.17617095600474963,0.14386773109436035,-0.7526040077209473,0.03362561762332916,0
72,B:aerial/hold,0.3322858512401581,-0.5792562961578369,-0.044305384159088135,-0.8936841487884521,-2.8897922039031982,-0.12680944800376892,53.0931396484375,44.87592697143555,97.96906661987305,0.053264062851667404,0.053458601236343384,1,1,0.0,0.0,0.5,0.5,0.6647195816040039,0.6401163339614868,-0.6973847150802612,-0.6052970290184021,-4.000814914703369,-3.3945083618164062,0.11113374763064915,0.09429189893934461,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16159938275814056,-0.13712170720100403,-0.9703483581542969,-1.4322227239608765,0.02695412105984158,0.03978396455446879,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.003511423012241721,-0.03263138234615326,-3.4751458168029785,-2.9139535427093506,0.15796117349104447,0.13245243375951593,-0.7793853282928467,0.027750227600336075,0
73,B:aerial/hold,0.3665861189365387,-0.003858013544231653,-0.036313023418188095,-0.9364894032478333,-2.8985238075256348,-0.04067229852080345,46.492462158203125,40.542476654052734,87.03493881225586,0.05521740764379501,0.055262479931116104,1,1,0.0,0.0,0.5,0.5,0.3980420231819153,0.2718845009803772,0.22325623035430908,0.44558727741241455,-3.31246018409729,-2.780880928039551,0.09201278289159139,0.07724669244554308,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2940123379230499,-0.3834017515182495,-0.7554146647453308,-1.0798394680023193,0.0209837406873703,0.029995540777842205,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.197926327586174,0.0674971491098404,-3.0065691471099854,-2.531829595565796,0.1366622339595448,0.1150831634348089,-0.8054826259613037,0.021515071392059326,1
